# w_1 w_2 w_3 w_4 VF 
2.728640610766649433e-01 2.838819566881744527e-01 2.640766168429796723e-01 3.435455223321016716e-01 -4.148986168398915098e+00
3.262227041661027727e-01 8.550937170871714121e-01 3.976805691329303449e-02 3.933497532582628242e-01 -5.627856987880820228e+00
4.731279460898765721e-01 7.980054411179787754e-01 2.707771412312613979e-01 6.222206078718868216e-01 -3.526255850613063458e+00
2.308038263013723335e-01 4.146349117685600438e-01 9.227804227214783661e-02 7.688307389394635205e-01 -4.551057838762170960e+00
6.106154909893912741e-01 9.651271476685222561e-01 5.293806384067284432e-01 6.037109893320510290e-01 -3.701735026258882399e+00
2.618234178664669010e-01 2.778700810959144896e-01 6.167409744444246611e-01 9.676900524455900321e-01 -1.342547522567487661e+00
8.713799610451250510e-01 9.194225369394770642e-01 5.860285378178793358e-01 7.336700320775717543e-01 -7.372521796767559366e+00
7.136662150094087720e-02 6.080041120574832814e-01 2.186800087109167512e-01 2.552323329186757528e-01 -4.982037028300974058e+00
3.989020298949405574e-01 4.029704574344484258e-01 4.787446219541174330e-01 7.724361139578918012e-01 -1.487442980398705927e+00
5.308995520882364705e-01 6.319444767513578975e-01 4.035855792340315995e-01 5.833422348224570619e-01 -3.131696101110707176e+00
5.600051555130992620e-01 7.200941326137124676e-01 4.342815947304108359e-01 4.775171278434061639e-01 -4.092807727854564703e+00
6.138845589561100491e-01 6.816921585002632122e-01 1.275039125016273200e-01 3.058568790085058331e-01 -8.638488312907677269e+00
2.155400150552789773e-01 8.554162527477122691e-01 4.614787379610367224e-01 7.475979017888404465e-01 -5.279033775101158454e-01
2.675593076749737675e-01 7.014594525947547288e-01 1.368119291501979917e-01 7.707868048715035281e-01 -3.687055876148834344e+00
1.594011631091489523e-02 4.860142865422805714e-01 2.682950593225932323e-01 3.590663210595984034e-01 -3.097187526398515800e+00
5.276498787525181200e-01 8.216905624530159713e-01 1.751020125933187011e-01 5.142209526399790231e-01 -5.725968449732450338e+00
7.149497567818118016e-02 9.275479041193521734e-01 4.420484339306127164e-01 8.533466563975425911e-01 -1.923449095308223278e+00
4.204623165989431754e-01 4.301391255977780048e-01 5.661883588360138164e-01 6.197359387897527494e-01 -1.285529495099774877e+00
4.869533910495424944e-01 5.598673960620069723e-01 1.573526976079953899e-01 6.677741848173862627e-01 -5.680380926123023144e+00
2.602290699409741115e-01 7.041633290249286192e-01 2.756662089831389273e-01 7.508549166395029895e-01 -1.645000704854441054e+00
7.854471940989389278e-01 8.819359547961957979e-01 7.646230442872791189e-01 7.928540439648762428e-01 -4.721174855137165949e+00
4.836438495815600924e-01 6.823594209333906369e-01 9.076872310023448298e-02 2.890273606823349217e-01 -6.548330688687487466e+00
4.777459708336420641e-01 8.101332461284432851e-01 3.152647605026285271e-01 3.569341962629235532e-01 -4.640075798177038635e+00
1.038276177461808641e-01 2.348555084734242349e-01 8.887773646497618141e-02 8.590047225280733612e-01 -5.226461884639194366e+00
3.283149117033361541e-01 8.439131961028889517e-01 2.676617190490660630e-02 4.323598504470721471e-01 -5.707584470880819438e+00
1.645146638986722809e-01 2.620165119900065842e-01 1.827596865361895973e-01 4.999328296778837166e-01 -2.610557850578752337e+00
7.066324279906614769e-02 1.478753775709689133e-01 3.871793224609314521e-01 7.931079924016641858e-01 -2.118322844511149938e+00
2.401865396712873357e-01 2.716372153594385219e-01 7.143141329272719720e-01 7.333449339633950625e-01 -1.320039188096746585e-01
4.716353628578111024e-01 8.436057563159736761e-01 1.799448890095694392e-02 1.955761414247175478e-01 -8.374187691827716051e+00
5.631315681787678606e-01 5.828311652674369459e-01 5.269656999201697278e-01 7.220219121541360252e-01 -2.553770463693298964e+00
4.280775734263196908e-01 5.001287075619454958e-01 2.664308147911885194e-01 8.985284259110676297e-01 -4.287521311907314114e+00
9.484859217433004586e-02 3.550142052482345711e-01 6.558396232493267641e-01 6.663135202034791149e-01 4.318382772357320931e-01
5.148655075616853649e-01 8.842824324118193635e-01 1.239097934001873874e-01 5.102190254849381379e-01 -6.412438224313527613e+00
8.792369956241311013e-02 5.349360195889397707e-01 8.295184184723465581e-02 7.324162181771017854e-01 -4.420139698438910969e+00
3.069066478193009373e-01 8.873720223525471962e-01 4.899190122337621078e-01 9.588632535921627342e-01 -1.015738802338143287e+00
5.564997234346537036e-01 8.245428897799771395e-01 7.466078238824418456e-01 9.351788789061751261e-01 -1.716614213290705848e+00
1.372580489631215761e-01 8.081724930144555952e-01 6.499725272947590726e-01 8.383319259689617775e-01 -1.511743662315598868e-01
3.887864759405729176e-01 5.170756077763953851e-01 9.715707420992177046e-02 3.652093899501790975e-01 -5.518528578575116583e+00
2.145327714851493484e-01 8.382747117814344229e-01 2.671102562780750533e-01 7.887743118348050642e-01 -2.370180517951121502e+00
1.093727379911025172e-01 5.350908101464734168e-01 2.102825645567956703e-01 8.576424650217004952e-01 -2.697633456916259220e+00
1.327504408485573328e-01 5.541251433868722431e-01 4.492087527814822012e-01 8.724056408551142949e-01 -1.429412908251865844e-01
1.771159610964635409e-02 8.790261129010301655e-01 1.315194901862856147e-01 7.326051168833648264e-01 -5.299366741375708401e+00
4.792797927747351472e-01 5.053428414654116407e-01 6.500602426221830932e-01 6.741005466445725292e-01 -1.192174133852747175e+00
1.896104546535897772e-01 7.323711154109203703e-01 3.340446071214856483e-01 5.747797146976383331e-01 -1.187990311503840601e+00
2.861742498859731199e-01 3.476160205498405875e-01 2.136502738116624611e-01 2.280797827644992226e-01 -6.218998967641860887e+00
4.961654255441530492e-01 7.070012135653065410e-01 2.330792487188129147e-01 6.932975154176853616e-01 -4.403406546894098383e+00
6.239924437981253513e-01 9.408607236610901925e-01 3.727443795486601874e-01 8.784748075704136294e-01 -5.423703757789974489e+00
4.838487324414876833e-01 8.339033654003179530e-01 4.331635647946952550e-01 7.138959556643017512e-01 -1.905234681546312814e+00
2.537815805609096656e-02 6.921221591871946632e-01 4.891269448686851734e-02 5.283911672781401725e-01 -5.606754913883415625e+00
5.786982324985744386e-01 6.619348224783562218e-01 5.912492262133170473e-02 6.548454553912494980e-01 -8.626055057329489628e+00
4.890986990017978098e-01 9.024723920199787530e-01 2.799294100541674379e-01 5.035072322944696976e-01 -4.298040053913121383e+00
7.986396529156708501e-01 8.408668345588014015e-01 7.053022565487562234e-01 9.573254685880469017e-01 -5.543594948415739410e+00
8.293241327368590099e-01 9.357928437920978171e-01 3.761127730293755134e-01 7.450576531790361612e-01 -8.903358658823167460e+00
7.460529303912294408e-02 8.630802826950256801e-01 3.518376466176834638e-01 8.662725274678748644e-01 -2.306317310723921210e+00
3.845917436832843039e-01 7.079293749848333261e-01 9.245357454131420960e-01 9.598337206260387777e-01 -3.529035961920587994e-01
5.681936136973613632e-02 9.169996617238698189e-01 8.965730480741425090e-01 9.508725449956226816e-01 -7.690919720291038431e-01
2.591964048633862983e-01 7.495737883228679177e-01 3.457512480361137341e-01 5.904731981808321040e-01 -9.875609612737878962e-01
2.228726727988608602e-01 3.389752876613539301e-01 2.363332359650878178e-01 3.582401655705558796e-01 -3.027589103104618928e+00
1.270688416465216297e-01 5.185018926870079703e-01 2.028617253812753651e-01 2.415345854890381116e-01 -4.799136881901029383e+00
2.911347987838180940e-01 3.066692631297415761e-01 5.803955277698138460e-01 8.030295168906372849e-01 -4.444254200246593456e-01
2.246928166795253146e-01 4.841067564302685700e-01 1.528468363878131286e-01 7.445735940170973288e-01 -3.218488909236691953e+00
1.621449094931056989e-01 8.112983302413305786e-01 1.034229383990070972e-01 8.316849733437008396e-01 -4.583184011986299211e+00
5.267755042920992947e-01 9.595412115488521909e-01 4.933034264377260114e-01 6.262900902437763540e-01 -2.624916767920874250e+00
4.008508148584067829e-03 5.015811629586075515e-01 1.248314917925781309e-01 3.985468886237266695e-01 -4.267847732749801892e+00
1.753310599253227881e-02 9.207945064777660615e-01 4.851665962380121710e-01 5.900960255889866612e-01 -2.566166764802561673e+00
1.069103550274064784e-01 7.260739801808047122e-01 3.668101742687349121e-01 8.327753219956198771e-01 -1.432594328945272721e+00
4.767378037792417700e-02 2.443900202377183306e-01 3.845839770575029126e-01 8.269980991509556789e-01 -1.482836393720456059e+00
3.410741051829641601e-01 7.359226963026537227e-01 4.489084643269661279e-01 5.160399962998283296e-01 -9.028984435141911291e-01
7.292674964903684831e-01 8.710132928084963755e-01 3.004377281799371358e-01 9.669903896830531753e-01 -8.908263870195748169e+00
2.519910060094069926e-01 2.642861380270440375e-01 8.110095630821085866e-01 8.462699554511591282e-01 -9.330071847785337269e-01
4.083159466333247667e-01 8.580103802298252313e-01 3.149412795956145761e-01 3.585473028348723501e-01 -4.139195918469896540e+00
1.918558704446425567e-01 8.150429263198737395e-01 3.681301928544444269e-01 6.964755184936878285e-01 -1.154617346622503149e+00
1.420491999754379397e-01 9.452991408522070094e-01 4.635801673104215648e-01 5.949370268267167861e-01 -2.023745795382149382e+00
7.333184683928436476e-01 7.486255472874429051e-01 4.641232527437012534e-01 7.243193463147327149e-01 -5.897263632047449633e+00
6.130952799933473557e-02 9.746801642943414556e-01 7.229621358504331186e-01 7.929952443658742078e-01 -1.288569848819486552e+00
4.340799888523660943e-01 6.802655417434164686e-01 4.299544191491921352e-01 4.382424404691614428e-01 -2.602920581860226790e+00
2.344262970363455156e-01 6.782236693497867286e-01 3.724213977647484741e-01 6.744057456502416947e-01 -3.797050371050989526e-01
4.706397361126413159e-01 7.534648826869102534e-01 3.398161530816766196e-01 8.033232681057405067e-01 -2.789374756596325611e+00
4.355572126461007554e-01 5.160686153412558097e-01 2.405041444191677869e-01 5.072486282899641985e-01 -3.834209945462427882e+00
2.014580252186650711e-01 7.505976646218297521e-01 4.928910063991683854e-01 7.728310350455228628e-01 3.823329489243398882e-02
9.556516729448612246e-02 6.121675722018847798e-01 1.949892708426793075e-01 4.570636276321176084e-01 -2.985349474193904840e+00
1.737990625258401256e-01 4.064139386119543507e-01 6.054965303712442903e-01 6.130388021360483330e-01 9.165021364142784677e-01
2.109372595295863073e-01 2.652101798988464876e-01 8.131823137043468763e-02 3.869837381747778804e-01 -5.157206095280594482e+00
2.343158230292656796e-01 2.433088125278232705e-01 5.356481146031737417e-01 7.906928449357100153e-01 -6.678616561901851156e-01
9.820359385195001622e-02 1.665011696339276370e-01 4.013099581210952671e-01 9.675422194937962628e-01 -2.780359199931980996e+00
3.279569086809660527e-01 3.443866690756335336e-01 2.883734412333859298e-01 4.383662574159750691e-01 -3.395391933935288264e+00
3.023530229161347505e-01 8.922736518113515425e-01 2.884976530752726420e-01 3.319865813846906155e-01 -4.292839973701271461e+00
1.231590656769421038e-03 8.883060219903408106e-01 7.460392158577763277e-01 7.939887621524428507e-01 -1.184526067528461013e+00
4.207407594768275416e-01 7.547981911494936469e-01 1.327050182687210776e-02 2.636484781681689982e-01 -6.275689750994859040e+00
3.157158886430232458e-01 3.367226544516497833e-01 8.052843575216057648e-01 8.766878849279738928e-01 -7.119517001639028564e-01
3.101262437274960870e-01 8.221893218333901077e-01 6.729914331572117714e-01 8.690492649689963711e-01 2.586042991441015459e-01
4.126226742839976813e-01 4.871617547409856641e-01 9.140585014163681021e-02 3.257909947696996933e-01 -6.518377456840861228e+00
7.775582556314106393e-03 6.473669661938488140e-01 6.002693982452561583e-01 7.453821840123084908e-01 -5.846599388169284595e-01
4.923360177862639020e-01 8.463126394809079578e-01 1.768743948591507964e-01 4.743302327661467199e-01 -5.305035142128561532e+00
4.936428277519549490e-01 6.508916797221664385e-01 7.178680451285959219e-01 7.660656914268809681e-01 -7.546442024854886910e-01
4.056378920410116939e-01 8.695852273316160286e-01 5.529136185032343942e-01 8.428198523214468496e-01 -5.365722220563444722e-01
6.512690887688362684e-01 8.830449585283803859e-01 4.391735555258597379e-01 7.080518800622268571e-01 -4.611178756112751742e+00
1.110375675121105521e-01 1.908912588421617373e-01 3.806785199155339749e-01 7.367962744027239941e-01 -1.384853386794860697e+00
6.537388245716617696e-01 8.256702283726014002e-01 2.814170496438859193e-01 5.838052974451582999e-01 -6.565228069317372572e+00
8.282592907415705641e-01 8.583292321268066738e-01 4.479010210284148363e-01 9.429110677173379029e-01 -8.499763953428088215e+00
7.471758835892917949e-02 7.327861189245800100e-01 6.983258433832217893e-01 8.499317891732821595e-01 -1.545600234668871309e-01
4.952951626638507632e-01 7.664430089492165754e-01 2.797450625559955717e-01 4.385765513920717451e-01 -4.232037389550280082e+00
2.636012243458408788e-01 7.215038101819590821e-01 1.055190709246005276e-01 8.320400507493879161e-01 -4.283672447056504851e+00
3.580019038029114697e-01 3.796107667121717544e-01 5.018407471095825967e-01 5.296342152668606085e-01 -1.618200782148067063e+00
2.439765797098758793e-01 4.175608090364041902e-01 3.837284287057132759e-01 8.174238175412839036e-01 -4.837414903171453062e-01
1.864723084742696269e-01 5.015448673865987583e-01 2.587448471566599073e-01 7.739538473530790386e-01 -1.619479748776891270e+00
5.956096260393756170e-01 6.204443703901991736e-01 6.741724060424598985e-02 5.760067516429645540e-01 -8.785423470096690224e+00
4.167626005208121542e-01 8.092756138754443329e-01 4.339921764889416167e-01 6.316251371758822009e-01 -1.214401372845076210e+00
1.480838249629510273e-01 7.394409393202350245e-01 2.971799214480629892e-01 8.588470043286585698e-01 -1.980246699987903369e+00
7.289627678064299898e-01 9.379765661741893412e-01 5.960417100898615095e-01 7.519781529169082823e-01 -4.636588243496300166e+00
2.297102335963138176e-01 3.148707874050838962e-01 1.979850654805543619e-01 4.543907248584295178e-01 -2.890727843964599586e+00
1.003558841599135887e-01 5.088590627003312106e-01 4.642249497637402911e-01 8.828544214371429888e-01 -1.979477564891443109e-01
1.227178451759402822e-01 3.697049125877336362e-01 1.738976069535040636e-01 6.682011158179019805e-01 -2.683254685330881628e+00
1.933485919577548062e-01 5.579853707588460221e-01 3.524604705609143407e-01 5.030009259479424344e-01 -6.814143733448378981e-01
5.150637089542480229e-01 7.965124839021480163e-01 6.107953037542276226e-02 7.662988728334536592e-01 -7.428202697774283436e+00
1.706315312970314579e-01 7.907514715173913356e-01 1.900794668498182738e-01 3.323637775970937902e-01 -4.465855299214682717e+00
2.687854140092374999e-01 9.139179640728035681e-01 1.507146856137249191e-01 7.898286476969794689e-01 -4.189371366896056159e+00
2.329156322161586024e-01 3.440716241341637560e-01 6.017001421100247605e-01 7.269982131872978481e-01 9.085836815087002805e-01
3.211226682948591926e-01 8.802511728295273619e-01 6.134770000097843345e-01 8.844529318648819416e-01 -1.096964466246763692e-01
2.781850777288623691e-02 8.804672547351544143e-01 1.650543721959649435e-01 6.937195416088187683e-01 -4.949553093091113354e+00
3.997402388848080024e-02 3.627363217859864708e-01 3.238667504823668913e-02 5.105438015103150873e-01 -4.550977508500638535e+00
4.343374810001310315e-01 7.352261168326009733e-01 5.467187171175484917e-01 8.538180079327850613e-01 -6.412082660609446094e-01
1.242522816271463687e-01 5.823703291027965134e-01 1.344778084592145040e-01 7.259111184163629105e-01 -3.649438104630819524e+00
4.068867228711413597e-01 8.955560311072765511e-01 3.538252995834036962e-01 5.889669115479423400e-01 -2.403307985624097753e+00
2.697938279036023457e-01 7.013113065943948898e-01 1.679594248851871974e-01 3.844393541526626157e-01 -3.463962269850272335e+00
2.004047213608685374e-01 7.040615304015003240e-01 7.094703515990117282e-01 7.956343264291372286e-01 5.715274842791284726e-01
7.259982895290836291e-01 8.508382024622015427e-01 6.885556780187945813e-01 7.583093839091897825e-01 -3.878796744314174205e+00
4.688066286517293402e-01 6.337492832857936076e-01 5.319588707816946815e-01 5.554260579503011996e-01 -1.574687649874677575e+00
1.694992047300282745e-01 4.653098317905708936e-01 7.132262921827986490e-01 7.383228612313864625e-01 1.001052962520068590e+00
5.453890711225227728e-01 8.644934151043681680e-01 1.945000579884694769e-01 2.752675594603514186e-01 -7.159434523685741070e+00
2.832097194441878796e-01 5.928588856882288649e-01 2.422467880877729463e-03 3.361093876955708049e-01 -5.720679019022677281e+00
5.113243204003575793e-01 9.188829660765306384e-01 8.257765575939844949e-01 9.534098193630167195e-01 -1.431492196465116606e+00
4.204750616930897356e-01 5.263142260009350260e-01 1.601650733642815405e-01 7.556626958696127661e-01 -4.947599759818219312e+00
7.515725502761962940e-01 8.481703471609602918e-01 3.134425805438860735e-01 6.603009967280210057e-01 -8.052717628183730270e+00
5.597213779176961612e-01 6.761831541019266423e-01 9.645901877292023530e-02 9.670663476925337454e-01 -8.622127572908107496e+00
5.395210680311586238e-01 9.425975909542209097e-01 1.900760458610490922e-01 2.347445878693538157e-01 -8.033097380537357779e+00
8.390411149033430438e-02 1.144594617958261118e-01 6.118525727879161602e-01 6.607202537878226201e-01 -1.548368576931759222e+00
3.413873381927348682e-01 7.198317324777175896e-01 4.472961137637964102e-01 9.036384340861238762e-01 -7.032874330622167491e-01
6.003087995964553336e-01 9.071380769692618529e-01 2.735638658172031001e-01 5.319049392656407527e-01 -5.874239134420252029e+00
4.677204537147992558e-01 5.615935523559990594e-01 6.284820631414735903e-01 6.630209172332361955e-01 -7.882456364535475046e-01
2.020825012352973626e-01 9.020191828334201967e-01 1.838095468896893125e-01 2.757613190699126360e-01 -5.669276838684767839e+00
3.518209933767376119e-01 9.056372782174478830e-01 1.900075327055784358e-01 7.500925290685335201e-01 -3.869884461058584080e+00
1.403934666793337782e-01 8.750575169586183311e-01 7.014722992801720736e-01 8.375245792920563703e-01 -3.701193229391339656e-01
5.940588241637176914e-01 8.187871983140971865e-01 7.903906804375250561e-02 5.831941903217622292e-01 -8.430115645999594065e+00
4.175343776181744126e-01 5.915768028762589115e-01 5.034069999767074727e-02 2.691558176742390174e-01 -6.743022767576180243e+00
1.796620085801182154e-01 6.602011767484413651e-01 1.798429249406843788e-01 3.652088061935739871e-01 -3.534778163603585099e+00
2.991081145165204735e-01 6.464150547494094123e-01 4.569812701260668741e-01 6.622645457961886528e-01 2.806295378398129259e-01
2.749894868121991465e-01 8.814134987409697475e-01 4.626239021426490905e-01 5.323776201305850941e-01 -1.446784410218649342e+00
4.981979109086583091e-02 4.090356256415947911e-01 6.918150598079925162e-01 9.427144735292953825e-01 -5.456387538059637166e-02
1.463035564984664638e-01 8.381442531782187233e-01 8.830942304837982593e-02 7.663515387637875875e-01 -4.968565053600316972e+00
4.031246375229550760e-01 7.706928299892369383e-01 2.516509622312151223e-02 1.855707042315352662e-01 -7.381508065888725767e+00
3.946640192307680484e-01 8.837544885540890016e-01 6.872569576142267822e-01 8.212546659235848701e-01 -1.637730082100024021e-01
9.408066261757559723e-02 1.818697545274348681e-01 7.495030116273081466e-01 8.974984814664910271e-01 -1.271576983490463775e+00
3.540620005278479199e-01 3.544322471044525913e-01 5.551656905120136987e-01 6.282872522782244618e-01 -9.220327749485353053e-01
7.567568817251676405e-01 7.946401915829424123e-01 6.607123097781425480e-01 7.044643433282234968e-01 -4.794999532740371606e+00
2.189709334323732548e-01 7.331241087692429437e-01 7.368573440334864610e-01 7.500151659169607132e-01 4.931187367872507110e-01
1.362159213923718470e-01 9.599732713214204072e-01 6.121608658237123746e-02 8.163552707954923049e-01 -5.583642719285842659e+00
3.996679630105995917e-01 4.358070649705384492e-01 3.832516032503351933e-01 8.854834659975743261e-01 -2.648947637160611990e+00
5.251033256031580887e-01 8.135826289759703345e-01 9.687359001322860819e-02 2.261059708825305936e-01 -7.957865350224837542e+00
1.958210900159048640e-01 4.666540136568781971e-01 5.676978409170265749e-01 8.318896954742078798e-01 8.390613400111970321e-01
1.821008317614953090e-02 7.970003836602969072e-01 2.427375470181369621e-01 9.515103536654159200e-01 -3.422819663057625306e+00
2.694806073234742305e-01 6.844811222780080584e-01 2.279854798025711393e-02 9.703966914113003606e-01 -5.872184112495846264e+00
3.426451727897821820e-01 4.544496909779177640e-01 2.031033576193130852e-01 2.806195418158319299e-01 -5.265324429824049801e+00
1.185705930838451272e-01 5.042429528085187185e-01 5.425176581492265893e-01 7.179686072891994231e-01 4.833772771554816217e-01
1.137786551643046318e-01 8.903697103410833646e-01 2.158681167966603198e-01 2.546156760031955124e-01 -6.079578081021496772e+00
5.150289693856003881e-01 8.203919602042393233e-01 4.400127666693484652e-02 2.352424976995496630e-01 -8.148032642838517248e+00
5.177076496679303697e-01 9.520347726199459570e-01 3.487913989748023802e-01 4.444772229463304081e-01 -4.861642487644596500e+00
1.242896246573499527e-03 5.879542809444627816e-01 7.229794108382928686e-01 7.748525996832049678e-01 -2.060098245605903600e-01
1.836377522192136347e-01 1.974469673889635846e-01 1.409429849371125198e-01 2.138271740112082375e-01 -7.657275320699442389e+00
2.284054083234929033e-01 5.561828695164162673e-01 8.529330417979623380e-02 4.303049205236404995e-01 -3.970976522434030542e+00
4.385714245810915513e-01 5.520329708721307682e-01 3.068886939411928916e-01 8.051137594055969293e-01 -3.084663440015122049e+00
5.555154780689997018e-02 6.292736857553962171e-01 3.215422477179066263e-01 6.535304871527143344e-01 -1.777000769399686320e+00
5.158537123882444009e-01 6.392022455217694077e-01 3.349518347975751625e-02 8.222325433112416260e-01 -8.297952144042861633e+00
5.234324282099173109e-01 9.036517166973084825e-01 1.729164656558968005e-01 1.810059892468247889e-01 -8.537150167227155251e+00
5.625677464903526548e-02 6.908120155149026775e-01 1.412341993534264872e-01 5.841648193188887506e-01 -4.255314750583609751e+00
1.148904687969197896e-01 8.113172051277087737e-01 1.095727458761071998e-01 8.259498371657243432e-01 -4.669926083223218782e+00
1.130644892557649689e-01 3.648557890766832568e-01 2.670115375314103257e-01 9.011412039813390118e-01 -2.282485730547607616e+00
4.959135796946866938e-03 9.041705308194958324e-01 4.134940453433057495e-01 5.102169317923167524e-01 -3.412117710254578995e+00
1.368230014728115396e-01 4.245582763084070343e-01 2.246200463776910905e-01 3.604826491117791298e-01 -2.647983862314697845e+00
3.950524927400968223e-02 7.829754211602566460e-01 7.738603660083872571e-01 8.834599951411121754e-01 -4.362096267527011406e-01
1.442767219357339592e-01 8.623970888288455816e-01 1.353446722087435841e-02 8.257469697489057125e-01 -5.897333198308958302e+00
7.028263346954660706e-01 7.916439792122070829e-01 1.774170573699840048e-01 5.689140361581137562e-01 -8.985552726519118849e+00
6.615701532902401594e-01 9.671386317417011158e-01 2.147684271244015286e-01 9.080067656203301141e-01 -8.290775194088647382e+00
3.730023413299567853e-02 1.933095386590263087e-01 5.176054419697261322e-01 8.220956534863884668e-01 -1.197197034261927584e+00
1.577870259833994426e-01 2.630399734121579569e-01 1.363521917242181414e-01 7.673969295898831477e-01 -4.213975968608957956e+00
6.310177260644110608e-02 5.603031274018097641e-01 4.113641796252515692e-01 9.854162983828477218e-01 -1.233387913264886393e+00
1.451974205432609785e-02 8.891346626124007058e-01 2.938365598485163585e-02 6.631741222819566017e-01 -6.876658375713846638e+00
2.417691947599705238e-02 8.414778511012052098e-01 3.584038090715976899e-02 7.144696334861125875e-01 -6.413327453640230047e+00
1.630842927841303844e-02 6.010082377647038010e-01 1.430936565031655505e-01 2.937075747537389314e-01 -5.451837150364733375e+00
2.140906376412193834e-01 5.096325188365110614e-01 6.667412404823684913e-01 7.763433481031930539e-01 9.820470029729388983e-01
2.878808391005944767e-01 7.579044406091718367e-01 3.796770619883388931e-01 4.193982245159558198e-01 -2.027388355658617414e+00
2.288443018157154674e-01 6.918187019674288951e-01 5.019283623763759472e-01 8.300426298096255096e-01 2.600767139298607589e-01
2.457720068689683013e-01 4.232025639566693309e-01 6.618124680265440318e-01 9.177059179454013504e-01 4.652527166805011660e-01
4.191076802655255840e-01 6.799491551580765236e-01 8.233893533092746519e-01 8.496176016392461561e-01 -1.241898178403051389e-01
9.658809330273362970e-02 3.383221574387882957e-01 2.223254841420910233e-01 8.178501835512772544e-01 -2.595725107348011207e+00
1.146531117430092533e-01 5.346131194733083625e-01 5.945175054578148988e-01 9.323229008062788870e-01 2.862367183340861487e-01
1.206175964006821755e-01 5.331329437249757719e-01 3.483015677280720257e-01 5.021768821340115707e-01 -8.658504198372387606e-01
2.940073017968112268e-01 7.157873100318177251e-01 1.939397838249165909e-02 8.385657622900918318e-01 -5.696579789626342816e+00
3.815002079037049798e-01 9.667978571124756781e-01 3.303781635912466652e-01 6.729255257425657000e-01 -2.715942744016752286e+00
1.617163324376352795e-01 4.485861348400552728e-01 6.278674907568694563e-02 7.102190422466331254e-01 -4.479443389050709712e+00
2.214050794216430862e-01 4.142285358687881058e-01 8.977763658482750264e-01 9.107718850042932912e-01 1.777828653595019404e-01
1.028240759984589414e-01 8.199001819799068835e-01 3.613076633450795772e-01 9.648545537370957215e-01 -2.067153460794985520e+00
7.103965751061265543e-02 3.356149141592330576e-01 2.543589830775659921e-01 6.877954559744237084e-01 -1.808299090124551256e+00
5.469635456730379541e-01 7.584178243270501829e-01 5.521061183479891721e-01 8.947944135226165718e-01 -2.232765044357046591e+00
1.809729166398507949e-01 7.143666465050083625e-01 2.530423449135997815e-01 4.934615143728384168e-01 -2.246838405958316187e+00
3.947566759280622395e-01 5.673918757263382018e-01 7.863327341317225549e-01 9.713126989410405532e-01 -4.656433143129792285e-01
4.446810353052261799e-01 9.471924654405824429e-01 5.168655033023396017e-01 6.616872974161051024e-01 -1.557310433416022377e+00
2.337849646699845935e-02 6.895461744545983152e-01 6.636332228226897723e-01 7.015210014472162969e-01 -5.330151426506919421e-01
6.348311092225227270e-01 8.173844354817995095e-01 4.983570128110734188e-01 8.976516305719411948e-01 -4.147551287538052023e+00
1.437127809228458675e-01 7.330262358174501891e-01 1.185395955701632198e-01 7.189212722612465800e-01 -4.274906299988062486e+00
4.506416646239532753e-01 6.707182085629254109e-01 6.387623267939629423e-01 8.431704659527126111e-01 -4.791662661248228261e-01
4.802849512838550661e-01 9.236559839599305377e-01 1.212251936625999005e-01 2.967419451805292652e-01 -6.893471812788549258e+00
3.279381312772594037e-01 5.536131106610203689e-01 4.681833210935828493e-01 4.874111326861600979e-01 -8.146233081465030779e-01
5.054307834334895722e-01 9.237870444477513932e-01 5.987859482841717540e-01 7.279577320350621994e-01 -1.433834581561912458e+00
3.272967316396441229e-01 5.149014923264841892e-01 3.880055189854730302e-01 6.786778807333136987e-01 -4.530763760586484779e-01
3.833021836734239463e-01 9.490491473076348994e-01 7.402679131562635295e-02 2.993226406624190927e-01 -6.633202657895717280e+00
5.584255750103704896e-01 9.730001869293780636e-01 3.903822388681879585e-01 8.511682703909552172e-01 -4.091935238289289956e+00
5.761413057277614547e-01 6.923140735420992842e-01 3.984446226195934027e-01 9.648900284498043156e-01 -4.873583277327385943e+00
4.028963992394523630e-01 6.291062673596732324e-01 2.897166533910667807e-01 7.681732010042099379e-01 -2.430272237368585664e+00
1.020517188401805359e-01 5.060267112557691460e-01 1.462097100837942421e-01 7.447270926310183281e-01 -3.379726072904484013e+00
4.214737994140279609e-01 5.526456042375497146e-01 1.922756739617268174e-01 7.864475874610752371e-01 -4.430266896175689695e+00
7.436043113320485454e-02 3.051235066271832386e-01 2.247706385509928573e-01 8.693242665109980338e-01 -2.950363600703918010e+00
5.245435801468371212e-02 5.026643957402808782e-01 6.931624072676170756e-02 6.234047548429539898e-01 -4.403933237872026396e+00
4.097480318767284246e-01 4.135996705007607965e-01 1.927567308951652625e-01 2.241405759653273821e-01 -7.693230538171606625e+00
5.115739398936416382e-01 6.220147358160066364e-01 9.396664898846708580e-02 9.458854963551921458e-01 -7.920084371866012773e+00
3.059326620795483342e-01 5.033746164130358247e-01 5.872745802545118465e-01 6.614910350405573958e-01 7.072054974305626018e-01
6.826448300168601602e-01 6.991114564849779667e-01 5.932567998631520512e-01 8.357957115929179892e-01 -3.965152003542366188e+00
2.553746106056958842e-01 2.578124900127740649e-01 7.750145167989656025e-01 8.016259957008741166e-01 -8.548980228425140382e-01
2.045238180989410182e-01 8.386010090892438429e-01 1.745134105027813798e-01 9.323281283226017013e-01 -3.777815445248728921e+00
