# w_1 w_2 w_3 w_4 VF 
5.065703988467815666e-01 8.551462817820548734e-01 9.360434489766847888e-01 9.674452687726246003e-01 -9.287471498006434345e+00
2.113409276467338449e-01 4.499684992643592230e-01 7.262294970170337649e-01 7.552910859191198645e-01 -7.686515738552055055e+00
1.235617046711792559e-02 6.832434382092942293e-01 3.961055077025012888e-02 7.510412764552594211e-01 -4.751166779131894558e+00
6.368996243272805058e-02 7.852496365886663110e-01 2.022988283077286342e-01 4.152847825721221464e-01 -3.527403701325335206e+00
3.166099464744110970e-01 7.188809429794464911e-01 3.372423593553027649e-02 5.425040979839076405e-01 -1.519364659641704307e+00
1.832116380118036791e-01 5.514457697197987507e-01 3.131800807841367273e-02 9.138436944135363005e-01 -3.651193409862580452e+00
4.785788659243602750e-01 5.366440986215956777e-01 2.215964726656150519e-01 6.217986175390762815e-01 1.694312410602858421e-01
1.278296415667030672e-01 2.655252651784889006e-01 6.414773938478079973e-01 7.187707279720475517e-01 -8.287675283824201600e+00
3.239790087081966807e-01 8.328928049021461222e-01 7.005222128874617760e-02 2.334006268480385837e-01 -1.420922917027690247e+00
1.903916584377099083e-02 1.371254360325495358e-01 6.418569877016337966e-01 8.050958618188067684e-01 -1.028510756405654014e+01
5.668642461798086701e-02 1.583384693536195043e-01 1.552880089488626603e-01 8.180195534915040145e-01 -5.300124666415166885e+00
5.942285201797016247e-01 7.260942769984142231e-01 6.922518026296701210e-01 7.673885128337235573e-01 -3.797746223173513513e+00
1.829057164587183371e-02 1.164951194739768103e-01 4.257219824655069651e-01 5.131971897802283245e-01 -7.984999154253282327e+00
5.128936196425640803e-01 5.634878145451835962e-01 1.617749540845171696e-01 4.220861610031982347e-01 8.318696809626882072e-01
3.834898998595270836e-01 4.715821870804486338e-01 1.773576613355684339e-01 8.452985837324993312e-01 -1.989524054975008838e+00
2.684768561346102464e-02 5.485429806191375324e-01 8.813413539563131130e-03 3.537344048259636331e-01 -3.093835116077494618e+00
5.239566818006983207e-01 9.058389905566848199e-01 5.236419834774630466e-02 4.719526505945932926e-01 -5.310015973727733041e-01
4.162391551335999779e-02 7.000587351407828729e-01 3.698388169537630832e-01 9.264010296313660575e-01 -4.284501147371374330e+00
1.556697807042724813e-01 6.661645891430404420e-01 7.952195846520875300e-01 9.005102477046305065e-01 -9.976488821513138205e+00
5.242461961069135867e-01 8.598609187674066678e-01 9.893185065518658727e-02 7.659101498185423296e-01 -5.185815713510937286e-01
3.347225259065544911e-01 6.827012376710679398e-01 7.306238192061738079e-01 7.415075778118137562e-01 -6.478691788592515266e+00
1.470817781593643514e-01 2.368517423923817422e-01 4.431939679535055743e-01 8.162712305601005358e-01 -5.511999884586851195e+00
6.536669853275139941e-02 9.702195977773794278e-01 7.144597521741447022e-01 9.743630129113394212e-01 -9.422811985586781347e+00
6.065459956276700315e-02 7.244048984930271384e-01 1.727460069266893716e-01 4.000021900453431534e-01 -3.139439716131748881e+00
3.383679405040331822e-01 7.673618695060835382e-01 1.617291041942284235e-01 8.220654857260053516e-01 -1.139896717779224744e+00
2.582513799265183652e-01 5.309889553979189047e-01 6.712464502516088949e-01 9.779257737787442339e-01 -6.749369233389375111e+00
2.041511060277916012e-01 9.377291436646948419e-01 1.305026541112614125e-01 6.447479050848654580e-01 -2.595019752225015353e+00
1.710900046965257992e-01 5.373975466991207650e-01 4.862544430275095864e-01 6.516541350928419796e-01 -3.865717504027651685e+00
3.931687291952049579e-01 7.937370803491073934e-01 2.170285423629054189e-01 9.855219203882882306e-01 -1.548954041716990915e+00
1.512853307921153689e-01 7.757155132702475697e-01 4.214137735427094245e-01 9.890212964815691121e-01 -3.946310526841140032e+00
3.024352215400140098e-01 8.621012489420146752e-01 2.589320474427396490e-02 5.159976115159040644e-01 -1.915183650918040215e+00
1.391056565057159633e-01 5.781738230186738159e-01 1.819047441463418902e-01 5.013311372635641527e-01 -1.621278946138540178e+00
3.662361904981890071e-01 6.706335486427279502e-01 5.624818243260055750e-01 8.091230150707928725e-01 -3.132905283443692568e+00
6.037030936570909612e-01 7.992901787696073956e-01 3.097526738036300853e-01 8.338683903441349576e-01 2.071187061017294440e-01
6.163302293540129373e-02 1.810563578980416977e-01 4.000483116232768643e-01 7.747764052275037949e-01 -6.005647254947144020e+00
6.036481192860292389e-01 8.349883422574837510e-01 1.047416947287438393e-01 4.453534139149527560e-01 4.071565055120682786e-01
6.001503688278436721e-01 7.729607142938421660e-01 5.996126107077494050e-01 9.502816522220575157e-01 -2.645090838134466438e+00
3.813075154069515693e-01 7.316296908957459211e-01 5.271808317906223618e-01 5.471077899809946299e-01 -2.934861745108579001e+00
6.139194649273467252e-01 9.498680608847147600e-01 7.990965257803589461e-01 9.019323261446733353e-01 -5.798912039153842457e+00
3.912243998267026512e-01 8.668504348496667289e-01 3.289752941763843808e-01 3.446212622214707699e-01 -2.270594747236836852e+00
6.515673477555472548e-02 4.571283872514798619e-01 8.302989603321181411e-03 5.245397103545623718e-01 -3.033118727084131550e+00
1.207571001515696518e-01 1.455220046631660880e-01 1.897732538587223461e-01 7.228380355413355218e-01 -4.751535170817861697e+00
1.803519706436534364e-01 4.893268069344340332e-01 7.294349826898903488e-02 4.935341970391988742e-01 -1.574401237338685533e+00
2.176224376522731263e-01 4.459573486281956933e-01 3.105635707928900979e-01 9.377951373007853419e-01 -2.877371032974602727e+00
5.569551324481034627e-01 5.889563532596544526e-01 9.224010660724182298e-01 9.588973287207890328e-01 -9.245071776278672715e+00
1.110841909393911614e-01 9.004567905226769087e-01 3.793294952681862120e-01 5.261180034644502568e-01 -4.496169759669301769e+00
4.772642460691813304e-01 6.622692338676350321e-01 1.564194725843998379e-01 2.642064169291728493e-01 1.311325412959529757e-01
1.795720715031579318e-01 8.855042314290585415e-01 2.057161007780988204e-01 5.540829090379918442e-01 -2.483806181208715103e+00
4.616640869701026939e-01 5.996607709186049240e-01 5.669722220773172339e-01 8.744677965755818239e-01 -2.915394430625136479e+00
9.178518331078952541e-02 8.859657776437492860e-01 3.242271887857037151e-03 5.452329297777213091e-01 -3.858849169617473152e+00
3.171743284109050376e-01 4.887632989481558998e-01 5.727806538992401969e-02 7.561816767725499933e-01 -2.459873128341017789e+00
4.106316923264288210e-01 6.997030175927070328e-01 1.296979640829883373e-01 2.847753431535404722e-01 9.268558027864592930e-02
6.917748610621409222e-01 8.963647956838879383e-01 3.471253719208525906e-02 5.284003913849381062e-01 -3.518132048705684412e-01
2.352415379729602407e-01 6.531452280991462134e-01 8.896925622084459473e-01 8.913160088990991214e-01 -1.083944765277164457e+01
7.673684756594192739e-03 5.213185564213782541e-01 9.076007646540631413e-01 9.652271638080704985e-01 -1.416482614829273068e+01
7.763072042192654953e-02 1.945845003805946050e-01 1.615362634083987170e-01 7.115260821028853711e-01 -4.309463931889164101e+00
4.438459273757774937e-02 5.193944059075565889e-01 1.338100471804214708e-01 3.305238630340208705e-01 -2.842796810256333018e+00
5.318001479510896523e-01 7.600396228924511943e-01 2.907838227617769444e-01 9.575708960685319626e-01 -7.878644067945419494e-01
2.362964195884517671e-01 7.439494286293484304e-01 1.243461147455236226e-01 3.328786644040960252e-01 -1.240830692080381326e+00
2.728640610766649433e-01 2.838819566881744527e-01 2.640766168429796723e-01 3.435455223321016716e-01 -3.031595158888700681e+00
3.262227041661027727e-01 8.550937170871714121e-01 3.976805691329303449e-02 3.933497532582628242e-01 -1.303134382429549376e+00
4.731279460898765721e-01 7.980054411179787754e-01 2.707771412312613979e-01 6.222206078718868216e-01 5.738285651430228285e-01
2.308038263013723335e-01 4.146349117685600438e-01 9.227804227214783661e-02 7.688307389394635205e-01 -2.832760113778748590e+00
6.106154909893912741e-01 9.651271476685222561e-01 5.293806384067284432e-01 6.037109893320510290e-01 -1.612045530986231157e+00
2.618234178664669010e-01 2.778700810959144896e-01 6.167409744444246611e-01 9.676900524455900321e-01 -7.524362103625415799e+00
8.713799610451250510e-01 9.194225369394770642e-01 5.860285378178793358e-01 7.336700320775717543e-01 -1.698222202139371362e+00
7.136662150094087720e-02 6.080041120574832814e-01 2.186800087109167512e-01 2.552323329186757528e-01 -4.124810456852914697e+00
3.989020298949405574e-01 4.029704574344484258e-01 4.787446219541174330e-01 7.724361139578918012e-01 -2.991576273640896844e+00
5.308995520882364705e-01 6.319444767513578975e-01 4.035855792340315995e-01 5.833422348224570619e-01 -2.373786778821518340e-02
5.600051555130992620e-01 7.200941326137124676e-01 4.342815947304108359e-01 4.775171278434061639e-01 -8.445739519672077478e-01
6.138845589561100491e-01 6.816921585002632122e-01 1.275039125016273200e-01 3.058568790085058331e-01 7.226235059639787295e-01
2.155400150552789773e-01 8.554162527477122691e-01 4.614787379610367224e-01 7.475979017888404465e-01 -3.354132416391424343e+00
2.675593076749737675e-01 7.014594525947547288e-01 1.368119291501979917e-01 7.707868048715035281e-01 -1.661553147264415387e+00
1.594011631091489523e-02 4.860142865422805714e-01 2.682950593225932323e-01 3.590663210595984034e-01 -4.152019033926992009e+00
5.276498787525181200e-01 8.216905624530159713e-01 1.751020125933187011e-01 5.142209526399790231e-01 6.361944467860549679e-01
7.149497567818118016e-02 9.275479041193521734e-01 4.420484339306127164e-01 8.533466563975425911e-01 -5.009596881485530062e+00
4.204623165989431754e-01 4.301391255977780048e-01 5.661883588360138164e-01 6.197359387897527494e-01 -4.042567817853759848e+00
4.869533910495424944e-01 5.598673960620069723e-01 1.573526976079953899e-01 6.677741848173862627e-01 -2.896246991940731874e-01
2.602290699409741115e-01 7.041633290249286192e-01 2.756662089831389273e-01 7.508549166395029895e-01 -1.120481475968846397e+00
7.854471940989389278e-01 8.819359547961957979e-01 7.646230442872791189e-01 7.928540439648762428e-01 -4.194142566870107558e+00
4.836438495815600924e-01 6.823594209333906369e-01 9.076872310023448298e-02 2.890273606823349217e-01 2.788005498316277198e-01
4.777459708336420641e-01 8.101332461284432851e-01 3.152647605026285271e-01 3.569341962629235532e-01 -1.008774931556610355e+00
1.038276177461808641e-01 2.348555084734242349e-01 8.887773646497618141e-02 8.590047225280733612e-01 -4.883037315742067008e+00
3.283149117033361541e-01 8.439131961028889517e-01 2.676617190490660630e-02 4.323598504470721471e-01 -1.438450708384758414e+00
1.645146638986722809e-01 2.620165119900065842e-01 1.827596865361895973e-01 4.999328296778837166e-01 -2.297732783148605407e+00
7.066324279906614769e-02 1.478753775709689133e-01 3.871793224609314521e-01 7.931079924016641858e-01 -6.246402184959125137e+00
2.401865396712873357e-01 2.716372153594385219e-01 7.143141329272719720e-01 7.333449339633950625e-01 -9.091953386977658980e+00
4.716353628578111024e-01 8.436057563159736761e-01 1.799448890095694392e-02 1.955761414247175478e-01 -1.274308454892450371e+00
5.631315681787678606e-01 5.828311652674369459e-01 5.269656999201697278e-01 7.220219121541360252e-01 -1.718012835402086935e+00
4.280775734263196908e-01 5.001287075619454958e-01 2.664308147911885194e-01 8.985284259110676297e-01 -1.684091047260666940e+00
9.484859217433004586e-02 3.550142052482345711e-01 6.558396232493267641e-01 6.663135202034791149e-01 -8.195593590454608446e+00
5.148655075616853649e-01 8.842824324118193635e-01 1.239097934001873874e-01 5.102190254849381379e-01 9.185962976031980531e-02
8.792369956241311013e-02 5.349360195889397707e-01 8.295184184723465581e-02 7.324162181771017854e-01 -3.356338669085873860e+00
3.069066478193009373e-01 8.873720223525471962e-01 4.899190122337621078e-01 9.588632535921627342e-01 -3.302238746855552520e+00
5.564997234346537036e-01 8.245428897799771395e-01 7.466078238824418456e-01 9.351788789061751261e-01 -5.090840578122859839e+00
1.372580489631215761e-01 8.081724930144555952e-01 6.499725272947590726e-01 8.383319259689617775e-01 -7.467660792315287566e+00
3.887864759405729176e-01 5.170756077763953851e-01 9.715707420992177046e-02 3.652093899501790975e-01 6.223409637075683065e-02
2.145327714851493484e-01 8.382747117814344229e-01 2.671102562780750533e-01 7.887743118348050642e-01 -1.902342865792400417e+00
1.093727379911025172e-01 5.350908101464734168e-01 2.102825645567956703e-01 8.576424650217004952e-01 -2.891824353864921093e+00
1.327504408485573328e-01 5.541251433868722431e-01 4.492087527814822012e-01 8.724056408551142949e-01 -3.931080100425512924e+00
1.771159610964635409e-02 8.790261129010301655e-01 1.315194901862856147e-01 7.326051168833648264e-01 -4.240666872326146475e+00
4.792797927747351472e-01 5.053428414654116407e-01 6.500602426221830932e-01 6.741005466445725292e-01 -4.498827836610340469e+00
1.896104546535897772e-01 7.323711154109203703e-01 3.340446071214856483e-01 5.747797146976383331e-01 -2.127862384191496758e+00
2.861742498859731199e-01 3.476160205498405875e-01 2.136502738116624611e-01 2.280797827644992226e-01 -3.085364506926575601e+00
4.961654255441530492e-01 7.070012135653065410e-01 2.330792487188129147e-01 6.932975154176853616e-01 5.234192777194106583e-01
6.239924437981253513e-01 9.408607236610901925e-01 3.727443795486601874e-01 8.784748075704136294e-01 -3.544943945646767958e-01
4.838487324414876833e-01 8.339033654003179530e-01 4.331635647946952550e-01 7.138959556643017512e-01 -5.075484213170913250e-01
2.537815805609096656e-02 6.921221591871946632e-01 4.891269448686851734e-02 5.283911672781401725e-01 -3.608318456557940479e+00
7.265907155934420159e-01 9.505037511658891436e-01 1.869636715319050735e-01 7.962024182053458743e-01 2.383396897484626464e-01
5.786982324985744386e-01 6.619348224783562218e-01 5.912492262133170473e-02 6.548454553912494980e-01 -9.284351896906617441e-01
4.890986990017978098e-01 9.024723920199787530e-01 2.799294100541674379e-01 5.035072322944696976e-01 6.206474372062409373e-02
7.986396529156708501e-01 8.408668345588014015e-01 7.053022565487562234e-01 9.573254685880469017e-01 -3.412744955097425148e+00
8.293241327368590099e-01 9.357928437920978171e-01 3.761127730293755134e-01 7.450576531790361612e-01 2.979097968433759291e-01
7.460529303912294408e-02 8.630802826950256801e-01 3.518376466176834638e-01 8.662725274678748644e-01 -3.945508145932715038e+00
3.845917436832843039e-01 7.079293749848333261e-01 9.245357454131420960e-01 9.598337206260387777e-01 -9.952263384816900427e+00
5.681936136973613632e-02 9.169996617238698189e-01 8.965730480741425090e-01 9.508725449956226816e-01 -1.278368498965290279e+01
2.591964048633862983e-01 7.495737883228679177e-01 3.457512480361137341e-01 5.904731981808321040e-01 -1.435457738791308557e+00
2.228726727988608602e-01 3.389752876613539301e-01 2.363332359650878178e-01 3.582401655705558796e-01 -2.148690373341468174e+00
1.270688416465216297e-01 5.185018926870079703e-01 2.028617253812753651e-01 2.415345854890381116e-01 -3.353885995637861939e+00
2.911347987838180940e-01 3.066692631297415761e-01 5.803955277698138460e-01 8.030295168906372849e-01 -5.837476453423180445e+00
2.246928166795253146e-01 4.841067564302685700e-01 1.528468363878131286e-01 7.445735940170973288e-01 -2.041479417138662100e+00
1.621449094931056989e-01 8.112983302413305786e-01 1.034229383990070972e-01 8.316849733437008396e-01 -2.840180236983366413e+00
5.267755042920992947e-01 9.595412115488521909e-01 4.933034264377260114e-01 6.262900902437763540e-01 -1.367390573032865930e+00
8.075211756816730313e-01 9.762195973655527492e-01 3.420580115425568279e-01 8.570079216096045949e-01 -6.881174792271238516e-03
4.008508148584067829e-03 5.015811629586075515e-01 1.248314917925781309e-01 3.985468886237266695e-01 -2.980273594978124052e+00
3.097417433919091301e-01 9.720180326809075844e-01 7.922536274103017528e-02 9.735554471834942381e-02 -3.807003427551672203e+00
1.753310599253227881e-02 9.207945064777660615e-01 4.851665962380121710e-01 5.900960255889866612e-01 -6.944781565148760549e+00
5.814798617529804980e-01 7.127801501184592992e-01 6.210312422938261967e-02 9.540945164685137314e-01 -1.872927767519067643e+00
1.069103550274064784e-01 7.260739801808047122e-01 3.668101742687349121e-01 8.327753219956198771e-01 -3.404672178444011266e+00
4.767378037792417700e-02 2.443900202377183306e-01 3.845839770575029126e-01 8.269980991509556789e-01 -5.387859250944588396e+00
3.410741051829641601e-01 7.359226963026537227e-01 4.489084643269661279e-01 5.160399962998283296e-01 -2.255518671414273868e+00
7.292674964903684831e-01 8.710132928084963755e-01 3.004377281799371358e-01 9.669903896830531753e-01 -4.925947809540947020e-01
2.519910060094069926e-01 2.642861380270440375e-01 8.110095630821085866e-01 8.462699554511591282e-01 -1.119718964742084388e+01
4.083159466333247667e-01 8.580103802298252313e-01 3.149412795956145761e-01 3.585473028348723501e-01 -1.697690780352838047e+00
1.918558704446425567e-01 8.150429263198737395e-01 3.681301928544444269e-01 6.964755184936878285e-01 -2.449652085906096843e+00
1.420491999754379397e-01 9.452991408522070094e-01 4.635801673104215648e-01 5.949370268267167861e-01 -5.176372659521343067e+00
7.333184683928436476e-01 7.486255472874429051e-01 4.641232527437012534e-01 7.243193463147327149e-01 -3.145851437642921411e-01
6.130952799933473557e-02 9.746801642943414556e-01 7.229621358504331186e-01 7.929952443658742078e-01 -1.007754437486683408e+01
4.340799888523660943e-01 6.802655417434164686e-01 4.299544191491921352e-01 4.382424404691614428e-01 -1.896471139552291518e+00
9.215731579666708306e-01 9.373930865791985090e-01 5.155721991971820017e-01 6.128080099453213636e-01 -1.145442597368580451e+00
2.344262970363455156e-01 6.782236693497867286e-01 3.724213977647484741e-01 6.744057456502416947e-01 -1.699685781341914392e+00
4.706397361126413159e-01 7.534648826869102534e-01 3.398161530816766196e-01 8.033232681057405067e-01 -9.905638489497370358e-02
4.355572126461007554e-01 5.160686153412558097e-01 2.405041444191677869e-01 5.072486282899641985e-01 3.287665858616843906e-01
2.014580252186650711e-01 7.505976646218297521e-01 4.928910063991683854e-01 7.728310350455228628e-01 -3.750907609376811891e+00
7.887822701430911021e-01 9.020674229317320325e-01 7.420305555556960808e-02 1.547825135250951722e-01 -1.567223805334700515e+00
9.556516729448612246e-02 6.121675722018847798e-01 1.949892708426793075e-01 4.570636276321176084e-01 -2.255240926037012983e+00
7.690977025910883391e-01 8.493677784141433484e-01 1.525748438715650024e-01 7.031303509901061233e-01 4.903495399859760795e-01
1.737990625258401256e-01 4.064139386119543507e-01 6.054965303712442903e-01 6.130388021360483330e-01 -6.260304326540984121e+00
2.109372595295863073e-01 2.652101798988464876e-01 8.131823137043468763e-02 3.869837381747778804e-01 -2.422639204245003341e+00
2.343158230292656796e-01 2.433088125278232705e-01 5.356481146031737417e-01 7.906928449357100153e-01 -6.287816248799481755e+00
9.820359385195001622e-02 1.665011696339276370e-01 4.013099581210952671e-01 9.675422194937962628e-01 -6.671797670036271555e+00
6.217732198025102131e-01 6.573908053472233837e-01 1.644884003114882934e-02 6.494191655603598345e-01 -1.391082731409406748e+00
3.279569086809660527e-01 3.443866690756335336e-01 2.883734412333859298e-01 4.383662574159750691e-01 -1.965531957985286127e+00
3.023530229161347505e-01 8.922736518113515425e-01 2.884976530752726420e-01 3.319865813846906155e-01 -2.746342879835774298e+00
1.231590656769421038e-03 8.883060219903408106e-01 7.460392158577763277e-01 7.939887621524428507e-01 -1.104957996586637670e+01
4.207407594768275416e-01 7.547981911494936469e-01 1.327050182687210776e-02 2.636484781681689982e-01 -7.421627894372964107e-01
3.157158886430232458e-01 3.367226544516497833e-01 8.052843575216057648e-01 8.766878849279738928e-01 -1.005818300044926339e+01
3.101262437274960870e-01 8.221893218333901077e-01 6.729914331572117714e-01 8.690492649689963711e-01 -5.892374662581298495e+00
4.126226742839976813e-01 4.871617547409856641e-01 9.140585014163681021e-02 3.257909947696996933e-01 -9.586917041223763647e-02
7.775582556314106393e-03 6.473669661938488140e-01 6.002693982452561583e-01 7.453821840123084908e-01 -8.122490785162279181e+00
4.923360177862639020e-01 8.463126394809079578e-01 1.768743948591507964e-01 4.743302327661467199e-01 4.598333292881076062e-01
4.936428277519549490e-01 6.508916797221664385e-01 7.178680451285959219e-01 7.660656914268809681e-01 -4.923651600523912819e+00
4.056378920410116939e-01 8.695852273316160286e-01 5.529136185032343942e-01 8.428198523214468496e-01 -2.894089283009956048e+00
6.512690887688362684e-01 8.830449585283803859e-01 4.391735555258597379e-01 7.080518800622268571e-01 -1.313376421701466512e-01
1.110375675121105521e-01 1.908912588421617373e-01 3.806785199155339749e-01 7.367962744027239941e-01 -5.379942910243011411e+00
6.537388245716617696e-01 8.256702283726014002e-01 2.814170496438859193e-01 5.838052974451582999e-01 9.372374082296257569e-01
6.757062105410061026e-01 9.714652070961959929e-01 1.101929961220700499e-01 9.278792685419181563e-01 -9.039961158667058072e-01
8.282592907415705641e-01 8.583292321268066738e-01 4.479010210284148363e-01 9.429110677173379029e-01 -6.048398372366197151e-01
7.471758835892917949e-02 7.327861189245800100e-01 6.983258433832217893e-01 8.499317891732821595e-01 -9.165765819969907469e+00
4.952951626638507632e-01 7.664430089492165754e-01 2.797450625559955717e-01 4.385765513920717451e-01 4.516003348713848453e-01
2.636012243458408788e-01 7.215038101819590821e-01 1.055190709246005276e-01 8.320400507493879161e-01 -2.057304290638514388e+00
3.580019038029114697e-01 3.796107667121717544e-01 5.018407471095825967e-01 5.296342152668606085e-01 -4.493028366720652755e+00
2.439765797098758793e-01 4.175608090364041902e-01 3.837284287057132759e-01 8.174238175412839036e-01 -2.677211699087594710e+00
8.450117743341741816e-01 8.677097737509917863e-01 2.606935079165874081e-01 3.362332102739257200e-01 6.993314455043808664e-02
1.864723084742696269e-01 5.015448673865987583e-01 2.587448471566599073e-01 7.739538473530790386e-01 -2.023033915641621050e+00
5.956096260393756170e-01 6.204443703901991736e-01 6.741724060424598985e-02 5.760067516429645540e-01 -5.498876542111705845e-01
7.363591385626357955e-01 9.358612881122350124e-01 1.370485606168454495e-01 9.337923213743245521e-01 -7.342773183292496952e-01
4.167626005208121542e-01 8.092756138754443329e-01 4.339921764889416167e-01 6.316251371758822009e-01 -9.002062831773276486e-01
1.480838249629510273e-01 7.394409393202350245e-01 2.971799214480629892e-01 8.588470043286585698e-01 -2.632752400970753470e+00
7.289627678064299898e-01 9.379765661741893412e-01 5.960417100898615095e-01 7.519781529169082823e-01 -1.922758050421771614e+00
2.297102335963138176e-01 3.148707874050838962e-01 1.979850654805543619e-01 4.543907248584295178e-01 -1.594877731176135072e+00
1.003558841599135887e-01 5.088590627003312106e-01 4.642249497637402911e-01 8.828544214371429888e-01 -4.529444588426665419e+00
1.227178451759402822e-01 3.697049125877336362e-01 1.738976069535040636e-01 6.682011158179019805e-01 -2.585644905088274825e+00
1.933485919577548062e-01 5.579853707588460221e-01 3.524604705609143407e-01 5.030009259479424344e-01 -2.382614448760088877e+00
5.150637089542480229e-01 7.965124839021480163e-01 6.107953037542276226e-02 7.662988728334536592e-01 -1.025834230699020466e+00
1.706315312970314579e-01 7.907514715173913356e-01 1.900794668498182738e-01 3.323637775970937902e-01 -2.526184874974648054e+00
2.687854140092374999e-01 9.139179640728035681e-01 1.507146856137249191e-01 7.898286476969794689e-01 -1.835414910691726575e+00
2.329156322161586024e-01 3.440716241341637560e-01 6.017001421100247605e-01 7.269982131872978481e-01 -5.696833273567394329e+00
3.211226682948591926e-01 8.802511728295273619e-01 6.134770000097843345e-01 8.844529318648819416e-01 -4.802561198279329702e+00
2.781850777288623691e-02 8.804672547351544143e-01 1.650543721959649435e-01 6.937195416088187683e-01 -4.107084060790734625e+00
3.997402388848080024e-02 3.627363217859864708e-01 3.238667504823668913e-02 5.105438015103150873e-01 -3.161309363735400169e+00
4.343374810001310315e-01 7.352261168326009733e-01 5.467187171175484917e-01 8.538180079327850613e-01 -2.477185802202557241e+00
1.242522816271463687e-01 5.823703291027965134e-01 1.344778084592145040e-01 7.259111184163629105e-01 -2.715486479478444792e+00
4.068867228711413597e-01 8.955560311072765511e-01 3.538252995834036962e-01 5.889669115479423400e-01 -6.727238398020478627e-01
2.697938279036023457e-01 7.013113065943948898e-01 1.679594248851871974e-01 3.844393541526626157e-01 -6.372245939793135250e-01
9.165707024087956789e-01 9.333476135470717416e-01 4.815120672860275786e-01 5.027361627568172064e-01 -1.288579524532069698e+00
2.004047213608685374e-01 7.040615304015003240e-01 7.094703515990117282e-01 7.956343264291372286e-01 -7.725615023641639212e+00
7.259982895290836291e-01 8.508382024622015427e-01 6.885556780187945813e-01 7.583093839091897825e-01 -3.089653076279178734e+00
4.688066286517293402e-01 6.337492832857936076e-01 5.319588707816946815e-01 5.554260579503011996e-01 -2.292189565809190199e+00
1.694992047300282745e-01 4.653098317905708936e-01 7.132262921827986490e-01 7.383228612313864625e-01 -7.892671417293209757e+00
5.453890711225227728e-01 8.644934151043681680e-01 1.945000579884694769e-01 2.752675594603514186e-01 -2.401838455002280881e-01
8.799586459263245564e-01 9.829464539521460820e-01 8.219785889808699231e-02 2.912772860240430139e-01 -5.819678291951237981e-01
2.832097194441878796e-01 5.928588856882288649e-01 2.422467880877729463e-03 3.361093876955708049e-01 -1.273321396304000430e+00
5.113243204003575793e-01 9.188829660765306384e-01 8.257765575939844949e-01 9.534098193630167195e-01 -7.130527168309848562e+00
4.204750616930897356e-01 5.263142260009350260e-01 1.601650733642815405e-01 7.556626958696127661e-01 -1.097988434858807594e+00
7.515725502761962940e-01 8.481703471609602918e-01 3.134425805438860735e-01 6.603009967280210057e-01 7.827398037662813834e-01
6.390033562049732829e-01 8.188454216476831471e-01 9.826751589830436118e-03 3.853871388527539965e-01 -7.044671879130337544e-01
5.597213779176961612e-01 6.761831541019266423e-01 9.645901877292023530e-02 9.670663476925337454e-01 -1.877528471724959402e+00
5.395210680311586238e-01 9.425975909542209097e-01 1.900760458610490922e-01 2.347445878693538157e-01 -1.147243632984194406e+00
6.009272571726020917e-01 8.941140974670843677e-01 2.080540232834695788e-02 9.685304395916523035e-01 -1.779234292241307358e+00
8.390411149033430438e-02 1.144594617958261118e-01 6.118525727879161602e-01 6.607202537878226201e-01 -1.023848771396231605e+01
3.413873381927348682e-01 7.198317324777175896e-01 4.472961137637964102e-01 9.036384340861238762e-01 -2.100293601072410254e+00
6.003087995964553336e-01 9.071380769692618529e-01 2.735638658172031001e-01 5.319049392656407527e-01 6.658659271839990623e-01
4.677204537147992558e-01 5.615935523559990594e-01 6.284820631414735903e-01 6.630209172332361955e-01 -3.804155551876243990e+00
2.020825012352973626e-01 9.020191828334201967e-01 1.838095468896893125e-01 2.757613190699126360e-01 -3.139919821764644681e+00
3.518209933767376119e-01 9.056372782174478830e-01 1.900075327055784358e-01 7.500925290685335201e-01 -8.384019839346965597e-01
1.403934666793337782e-01 8.750575169586183311e-01 7.014722992801720736e-01 8.375245792920563703e-01 -8.550738260605227126e+00
5.940588241637176914e-01 8.187871983140971865e-01 7.903906804375250561e-02 5.831941903217622292e-01 -2.624951428305610790e-01
2.332241144154758583e-01 3.064016623677240370e-01 2.437340216053780415e-03 7.301443904444948618e-02 -5.248045731955558679e+00
4.175343776181744126e-01 5.915768028762589115e-01 5.034069999767074727e-02 2.691558176742390174e-01 -4.759596636789513724e-01
1.796620085801182154e-01 6.602011767484413651e-01 1.798429249406843788e-01 3.652088061935739871e-01 -1.621041048123773365e+00
2.991081145165204735e-01 6.464150547494094123e-01 4.569812701260668741e-01 6.622645457961886528e-01 -2.003518458577007166e+00
2.749894868121991465e-01 8.814134987409697475e-01 4.626239021426490905e-01 5.323776201305850941e-01 -3.649956452391849737e+00
4.981979109086583091e-02 4.090356256415947911e-01 6.918150598079925162e-01 9.427144735292953825e-01 -9.223916719742719650e+00
1.463035564984664638e-01 8.381442531782187233e-01 8.830942304837982593e-02 7.663515387637875875e-01 -3.112286157229016581e+00
4.031246375229550760e-01 7.706928299892369383e-01 2.516509622312151223e-02 1.855707042315352662e-01 -1.364082806005479043e+00
3.946640192307680484e-01 8.837544885540890016e-01 6.872569576142267822e-01 8.212546659235848701e-01 -5.410951420422444258e+00
9.408066261757559723e-02 1.818697545274348681e-01 7.495030116273081466e-01 8.974984814664910271e-01 -1.125672198195314344e+01
3.540620005278479199e-01 3.544322471044525913e-01 5.551656905120136987e-01 6.282872522782244618e-01 -4.915662709292890398e+00
